@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
1,0,0,0,0,1,0.51363,0.332015,0.100081,0.899776,0.202192,0.298234,0.571158,0.416987,0.359417,0.576262,0.521476,0.440565,0.747184,0.373858,0.333243,0.314161,0.304556,0.219812,0.056539,0.048335,0.133112,0.137656,0.187563,0.222622,0.29588,0.322857,0.319775,0.183896,0.32261,0.295558,0.410703,0.241811,0.072008,0.082589,0.076259,0.016387,0.095428,0.082214,0.207652,0.235507,0.354831,0.30646,0.132352,0.086127,0.100703,0.139594,0.162619,0.115446,0.272837,0.204188,0.925734,0.432616,0.206775,0.151218,0.194481,0.17053,0.242297,0.196799,0.235462,0.123998,0.220971,0.092625,0.121544,0.102649,0.401359,0.301587,0.729669,0.285714,0.617209,0.632191,0.707321
1,0,0,0,0,1,0.354617,0.570988,0.277178,0.632552,0.133238,0.35035,0.417538,0.857355,0.570713,0.651609,0.724823,0.428346,0.630619,0.649337,0.359732,0.500606,0.412061,0.755428,0.174172,0.295679,0.299624,0.422239,0.392376,0.353836,0.293429,0.316168,0.211117,0.111092,0.255365,0.217742,0.195074,0.132524,0.149659,0.141142,0.031232,0.113303,0.135057,0.292182,0.28167,0.242369,0.134517,0.091228,0.06292,0.043178,0.007529,0.066368,0.030599,0.020898,0.405795,0.047754,0.848332,0.345205,0.050271,0.25398,0.058465,0.164894,0.189028,0.199372,0.117328,0.04245,0.038575,0.043234,0.021381,0.022677,0.281494,0.253968,0.366258,0.240602,0.28944,0.384926,0.359214
1,0,0,0,0,0,0.642311,0.566676,0.2656,0.777638,0.028214,0.477852,0.420957,0.678627,0.537101,0.532758,0.571326,0.411792,0.582386,0.565125,0.353436,0.448377,0.666233,0.631518,0.269251,0.363356,0.548736,0.446796,0.312739,0.314376,0.241319,0.461354,0.326658,0.2135,0.251379,0.237906,0.320652,0.202737,0.283335,0.174915,0.07532,0.129976,0.186778,0.238964,0.144126,0.191413,0.138122,0.153548,0.095253,0.085095,0.090402,0.050694,0.104029,0.046469,0.16252,0.249378,0.807257,0.288194,0.188828,0.372667,0.353653,0.335277,0.242728,0.467724,0.212511,0.107386,0.179301,0.182008,0.101573,0.064231,0.362165,0.190476,0.391375,0.180451,0.407922,0.433203,0.434589
0,1,0,0,0,0,0.467856,0.327403,0.423166,0.559784,0.217679,0.338562,0.611555,0.656919,0.330105,0.607531,0.667706,0.452365,0.572163,0.451897,0.445913,0.483964,0.514401,0.52385,0.282024,0.332329,0.394108,0.558386,0.346447,0.317786,0.40307,0.457423,0.509655,0.353214,0.484173,0.429243,0.487603,0.308798,0.151755,0.151808,0.25455,0.229884,0.283618,0.478143,0.402707,0.443389,0.320958,0.238712,0.317936,0.16415,0.249455,0.227929,0.237662,0.09468,0.342263,0.36349,0.79114,0.404801,0.250907,0.451122,0.266883,0.202196,0.383906,0.402344,0.283989,0.250931,0.250912,0.290741,0.137796,0.137962,0.583972,0.206349,0.813325,0.195489,0.699816,0.797573,0.798201
1,0,0,0,0,0,0.42166,0.347384,0.187511,0.703543,0.384056,0.352206,0.09023,0.510551,0.392044,0.702814,0.655036,0.422448,0.409919,0.341813,0.337406,0.417503,0.398276,0.523623,0.098225,0.191507,0.359646,0.347729,0.248891,0.20924,0.340275,0.368217,0.425296,0.202034,0.317684,0.364017,0.284311,0.261205,0.093203,0.242956,0.077433,0.117452,0.310461,0.64216,0.259065,0.233853,0.222241,0.135881,0.116971,0.089287,0.078671,0.129364,0.114544,0.081085,0.30385,0.406058,0.904129,0.399903,0.288901,0.357806,0.134218,0.142026,0.375799,0.259421,0.168629,0.121724,0.072083,0.171246,0.063038,0.122367,0.259202,0.253968,0.138137,0.240602,0.310798,0.197788,0.349368
0,0,1,1,0,1,0.196921,0.083909,0.055869,0.412419,0.711369,0.259561,0.419191,0.622618,0.453912,0.337634,0.524411,0.476894,0.64551,0.382988,0.374604,0.260667,0.06589,0.038018,0.022939,0.095671,0.070988,0.070234,0.089262,0.114552,0.174358,0.257266,0.266041,0.14816,0.230942,0.253777,0.312583,0.203825,0.070614,0.082806,0.089468,0.543573,0.293629,0.237533,0.281782,0.331933,0.242933,0.406077,0.227932,0.235438,0.151892,0.11819,0.101779,0.159887,0.331962,0.227132,0.935709,0.59893,0.436192,0.177832,0.141817,0.124914,0.266996,0.32789,0.167693,0.184426,0.088546,0.121951,0.103149,0.070932,0.012656,0.301587,0.005291,0.285714,0.133577,0.032106,0.112347
0,0,1,1,1,0,0.299372,0.169051,0.122978,0.566838,0.573469,0.366362,0.330717,0.437003,0.464881,0.32359,0.462304,0.417914,0.792964,0.67601,0.403208,0.215386,0.099411,0.131356,0.053932,0.234101,0.252606,0.132454,0.197893,0.212519,0.162856,0.357636,0.257723,0.208551,0.287327,0.274094,0.382076,0.301941,0.149163,0.535051,0.139603,0.573692,0.518678,0.394659,0.57982,0.565903,0.415002,0.42516,0.244394,0.150187,0.321386,0.222394,0.240904,0.280332,0.360515,0.519213,0.906176,0.671499,0.671729,0.35357,0.392322,0.321356,0.318898,0.504378,0.326674,0.20612,0.213794,0.219136,0.238815,0.367109,0.006243,0.126984,0,0.120301,0.050405,0.007712,0.028209
1,0,0,0,0,1,0.190226,0.093747,0.188302,0.721248,0.399125,0.528681,0.476363,0.635667,0.277846,0.598843,0.563864,0.472907,0.573511,0.545788,0.475183,0.488969,0.233018,0.265775,0.135049,0.250589,0.28833,0.3254,0.382286,0.325679,0.258458,0.314872,0.395572,0.153105,0.307917,0.273011,0.314741,0.148001,0.067151,0.103843,0.066866,0.032138,0.159894,0.171301,0.123797,0.187843,0.147491,0.108452,0.117135,0.039492,0.071562,0.058721,0.075156,0.047642,0.409651,0.271413,0.881131,0.544378,0.334092,0.292885,0.167092,0.219963,0.404567,0.153728,0.231939,0.066177,0.059686,0.09972,0.092448,0.04162,0.297456,0.761905,0.272051,0.721805,0.258927,0.326097,0.467334
0,1,1,0,0,0,0.403135,0.234137,0.153816,0.625935,0.305087,0.448825,0.423582,0.393,0.344137,0.360523,0.537153,0.343359,0.588618,0.612997,0.254996,0.488724,0.214446,0.213997,0.098665,0.169084,0.202899,0.22993,0.151312,0.18917,0.089467,0.186083,0.351977,0.257493,0.436291,0.536545,0.587338,0.424809,0.148723,0.175821,0.17289,0.117026,0.257864,0.206255,0.154191,0.226153,0.170622,0.122226,0.355717,0.250216,0.338147,0.309211,0.335686,0.20891,0.28211,0.318534,0.879084,0.599587,0.260738,0.274792,0.183293,0.2027,0.200439,0.21078,0.348671,0.210037,0.433078,0.338404,0.315768,0.348706,0.082527,0.365079,0,0.345865,0.29733,0.326965,0.319392
1,1,0,0,0,0,0.384173,0.39966,0.297172,0.534706,0.196999,0.586783,0.458346,0.654032,0.50683,0.684306,0.670198,0.533105,0.837555,0.640836,0.446854,0.581114,0.497501,0.683232,0.227333,0.356448,0.315684,0.457349,0.36233,0.380779,0.478171,0.4235,0.259095,0.240067,0.376902,0.32364,0.378493,0.248244,0.073159,0.160427,0.196431,0.111981,0.076993,0.157529,0.241754,0.143545,0.177264,0.052576,0.041879,0.04831,0.087681,0.080024,0.115514,0.062976,0.205835,0.086486,0.839359,0.436338,0.125652,0.20377,0.262428,0.221062,0.324308,0.173767,0.161386,0.0943,0.206844,0.069663,0.099462,0.187613,0.487483,0.222222,0.655785,0.210526,0.630079,0.669823,0.678337
0,1,1,0,0,0,0.440535,0.271534,0.197983,0.657187,0.317357,0.412847,0.382278,0.445297,0.408398,0.584878,0.494936,0.431396,0.661274,0.388688,0.444278,0.434906,0.325066,0.327013,0.13089,0.262552,0.298997,0.333367,0.420004,0.332535,0.317733,0.471552,0.426441,0.173295,0.32721,0.358545,0.339837,0.234453,0.156294,0.188553,0.116356,0.225034,0.18768,0.225838,0.392476,0.477226,0.192505,0.135966,0.145149,0.142047,0.175573,0.143571,0.183936,0.133032,0.410826,0.269507,0.893283,0.33,0.421888,0.27235,0.291815,0.284188,0.241011,0.332043,0.286047,0.082145,0.213296,0.177305,0.162468,0.154424,0.300797,0.428571,0.034732,0.406015,0.447688,0.049585,0.303701
1,0,0,0,0,1,0.61248,0.495189,0.201315,0.834118,0.262959,0.584881,0.320094,0.540673,0.405576,0.568566,0.572371,0.380759,0.633323,0.290976,0.447562,0.397445,0.543748,0.538121,0.106411,0.164598,0.257465,0.309945,0.489082,0.259079,0.235316,0.472666,0.349859,0.203326,0.34905,0.261935,0.301951,0.1413,0.281351,0.377198,0.095985,0.079838,0.234594,0.179507,0.1984,0.174193,0.123921,0.116411,0.053415,0.101679,0.079463,0.0673,0.073799,0.050255,0.403206,0.2236,0.899077,0.365663,0.166154,0.322861,0.335496,0.151071,0.158806,0.274484,0.110872,0.104095,0.174755,0.062025,0.082691,0.04783,0.10397,0.301587,0.125707,0.285714,0.243959,0.091085,0.250971
1,0,0,0,0,1,0.399917,0.358394,0.151093,0.813162,0.234127,0.556538,0.360651,0.53534,0.311273,0.675585,0.532089,0.405578,0.544812,0.585291,0.369926,0.286161,0.349738,0.465625,0.094155,0.171513,0.199971,0.148834,0.272598,0.202176,0.264862,0.431236,0.32813,0.189825,0.301642,0.27871,0.340389,0.25873,0.191928,0.361961,0.109252,0.072295,0.146618,0.08983,0.213979,0.249663,0.145727,0.164091,0.153527,0.07597,0.164386,0.13163,0.191498,0.148367,0.314353,0.278893,0.915759,0.42708,0.284356,0.156056,0.473276,0.173892,0.380157,0.306069,0.321366,0.128594,0.271881,0.173674,0.175825,0.213215,0.057412,0.698413,0,0.661654,0.075947,0.138382,0.155062
0,0,1,1,0,0,0.279109,0.137331,0.033684,0.146813,0.616297,0.387484,0.539389,0.636477,0.396027,0.69135,0.65364,0.149958,0.249747,0.393547,0.338912,0.397314,0.094265,0.091934,0.029881,0.156782,0.139449,0.239889,0.166254,0.245732,0.289052,0.50787,0.491896,0.430082,0.540374,0.402731,0.484685,0.259583,0.04823,0.068397,0.102031,0.190042,0.258412,0.220809,0.232362,0.485914,0.377372,0.447765,0.400358,0.343975,0.455709,0.309785,0.264871,0.165323,0.316667,0.196755,0.938104,0.713462,0.381971,0.350775,0.195946,0.281377,0.557566,0.626714,0.356753,0.511544,0.479454,0.229069,0.156746,0.134132,0.040176,0.698413,0,0.661654,0.009773,0.188844,0.09807
0,0,0,0,1,1,0.109032,0.057261,0.220608,0.473897,0.305948,0.672558,0.530144,0.712272,0.673544,0.793953,0.74454,0.562886,0.919653,0.533228,0.419769,0.439787,0.171512,0.277438,0.144874,0.292929,0.312657,0.206489,0.200228,0.260494,0.31408,0.364109,0.272231,0.192901,0.373267,0.34485,0.283647,0.170153,0.109233,0.156947,0.168369,0.206782,0.357278,0.137013,0.206985,0.31595,0.266219,0.102193,0.088022,0.118345,0.193038,0.215631,0.157975,0.083414,0.367217,0.380608,0.862227,0.527902,0.28661,0.313088,0.314065,0.378427,0.435682,0.424662,0.305483,0.197777,0.352468,0.317542,0.078937,0.102305,0.013743,0.253968,0.004689,0.75188,0.043062,0.011839,0.019301
0,0,0,0,1,1,0.372348,0.203077,0.127203,0.876787,0.385701,0.30678,0.498096,0.43744,0.366915,0.151382,0.552957,0.402696,0.752293,0.554983,0.323753,0.494947,0.145336,0.139396,0.061094,0.097913,0.10171,0.213699,0.23021,0.246766,0.234963,0.434218,0.272234,0.227599,0.284456,0.229012,0.288618,0.23588,0.041193,0.061825,0.11841,0.0891,0.199214,0.137364,0.169117,0.206683,0.272685,0.21795,0.140131,0.065075,0.18512,0.108063,0.133282,0.083601,0.252566,0.203953,0.913364,0.364517,0.277422,0.315295,0.216459,0.232824,0.370152,0.376748,0.163745,0.190041,0.179638,0.129617,0.07173,0.138868,0.140028,0.333333,0.410152,0.315789,0.337429,0.257142,0.523776
0,1,1,0,0,0,0.228026,0.109648,0.291862,0.684646,0.544746,0.571375,0.697535,0.484926,0.392855,0.156092,0.47165,0.115674,0.456398,0.268197,0.373789,0.350682,0.335532,0.363227,0.233747,0.275718,0.353079,0.446552,0.443244,0.40885,0.506339,0.567963,0.520552,0.314016,0.400658,0.317602,0.429856,0.266929,0.066131,0.14416,0.129917,0.221325,0.214393,0.334304,0.34572,0.351928,0.381297,0.445787,0.347102,0.249739,0.361601,0.248958,0.233641,0.172891,0.520372,0.348735,0.818843,0.601903,0.359844,0.5236,0.457277,0.314221,0.409973,0.339989,0.347784,0.240174,0.445214,0.141451,0.177711,0.104971,0.1351,0.190476,0.030557,0.180451,0.224878,0.136787,0.179813
1,0,0,0,0,1,0.171415,0.085113,0.120064,0.845833,0.488677,0.378642,0.446743,0.491288,0.507957,0.357586,0.499698,0.286013,0.46301,0.404552,0.346302,0.337527,0.082041,0.081099,0.106081,0.133446,0.177191,0.119771,0.101923,0.14635,0.143025,0.245613,0.215181,0.14318,0.147713,0.201319,0.272351,0.148313,0.053526,0.148781,0.144887,0.109646,0.295083,0.178388,0.270368,0.282865,0.156373,0.205887,0.084812,0.135462,0.082315,0.129488,0.142092,0.136949,0.337875,0.26347,0.928783,0.543955,0.465203,0.204933,0.160393,0.223336,0.264399,0.429749,0.180449,0.227103,0.118249,0.142059,0.159983,0.148287,0.23408,0.111111,0,0.105263,0.271004,0.169293,0.365077
0,1,1,0,0,0,0.221018,0.125829,0.175673,0.636171,0.374229,0.5367,0.443909,0.388533,0.400902,0.329176,0.450092,0.335534,0.629748,0.610383,0.365428,0.445289,0.161134,0.188892,0.100932,0.168674,0.24387,0.230896,0.133842,0.198432,0.137921,0.27538,0.274092,0.233685,0.433426,0.580933,0.766817,0.47904,0.129016,0.244254,0.090994,0.138504,0.244921,0.095085,0.153084,0.168173,0.237503,0.104153,0.124729,0.098284,0.168759,0.235155,0.274645,0.127042,0.301243,0.29945,0.886401,0.446515,0.298415,0.174361,0.121881,0.174198,0.167232,0.207009,0.23308,0.157767,0.235918,0.248503,0.322752,0.286505,0.133697,0.333333,0.206725,0.315789,0.290841,0.193127,0.403205
0,0,1,1,1,0,0.502141,0.315551,0,0.596932,0.363088,0.600318,0.322299,0.624004,0.37495,0.608518,0.550964,0.184231,0.766499,0.517954,0.587147,0.392097,0.235353,0.224564,0.041334,0.141188,0.209066,0.144784,0.125394,0.22447,0.308263,0.425291,0.321526,0.216463,0.427494,0.593068,0.605245,0.513653,0.363428,0.491665,0.236997,0.44828,0.630632,0.257984,0.347245,0.559049,0.401854,0.566028,0.388259,0.268907,0.51052,0.710876,0.59868,0.412613,0.374341,0.294651,0.932181,0.613057,0.65288,0.316738,0.289063,0.322489,0.571881,0.788263,0.551744,0.369779,0.382386,0.770562,0.395281,0.728417,0.050028,0.761905,0,0.721805,0.050064,0.209228,0.137465
0,0,0,0,1,1,0.442323,0.307089,0.07967,0.768823,0.22123,0.488646,0.563461,0.666878,0.183229,0.183266,0.680276,0.489994,0.522195,0.436917,0.585434,0.662963,0.281717,0.267131,0.060753,0.096559,0.102471,0.112954,0.193286,0.127676,0.253519,0.231472,0.247291,0.110621,0.241506,0.240158,0.276325,0.169609,0.077174,0.132292,0.097804,0.252124,0.1458,0.120252,0.192084,0.158657,0.293159,0.170206,0.089896,0.070314,0.107575,0.107052,0.195502,0.112775,0.474743,0.279157,0.93279,0.505902,0.482381,0.428258,0.51529,0.117993,0.304876,0.319724,0.285812,0.103649,0.245592,0.132962,0.075675,0.102284,0.166697,0.15873,0.125848,0.150376,0.303176,0.154492,0.241391
0,1,1,1,0,0,0.158716,0.046523,0.029934,0.423074,0.589958,0.699931,0.610484,0.565427,0.575399,0.337755,0.29571,0.440217,0.308979,0.282428,0.369783,0.236054,0.045584,0.062968,0.025029,0.167399,0.116972,0.241959,0.07434,0.167686,0.218322,0.203309,0.152445,0.088025,0.155939,0.201949,0.30694,0.211139,0.07359,0.206798,0.14882,0.306354,0.399107,0.572036,0.270997,0.511799,0.442912,0.291349,0.256873,0.117726,0.227038,0.394677,0.592074,0.376896,0.362223,0.477513,0.935926,0.621448,0.380449,0.510218,0.262118,0.398958,0.436743,0.401479,0.258704,0.144747,0.34009,0.456771,0.309889,0.404209,0.005898,0.206349,0.00993,0.195489,0.033544,0.066733,0.048859
0,0,0,0,0,1,0.510796,0.375288,0.199575,0.704191,0.179452,0.545742,0.390197,0.566404,0.312902,0.536761,0.645253,0.499432,0.560381,0.650236,0.426637,0.555629,0.456846,0.488671,0.105652,0.281078,0.280007,0.407923,0.474534,0.476454,0.409188,0.650282,0.452071,0.304383,0.40413,0.467324,0.468439,0.308684,0.289661,0.285533,0.180169,0.035967,0.113424,0.106549,0.169589,0.245332,0.138677,0.112762,0.084167,0.092844,0.117051,0.100537,0.090226,0.080547,0.515433,0.170073,0.896376,0.457479,0.190671,0.240109,0.200302,0.302029,0.299621,0.327697,0.253765,0.158686,0.085423,0.13014,0.066671,0.077645,0.072779,0.047619,0.216267,0.045113,0.081759,0.258745,0.173924
1,0,0,0,0,1,0.271561,0.367226,0.374142,0.794176,0.290052,0.563757,0.340722,0.587574,0.484907,0.577471,0.63341,0.464919,0.62595,0.450829,0.345182,0.388137,0.396988,0.709315,0.263431,0.226269,0.178181,0.229559,0.27744,0.116869,0.136475,0.037913,0.087447,0.01671,0.087483,0.071152,0.060274,0.056813,0.107334,0.125817,0.397675,0.071179,0.162596,0.15073,0.0808,0.104626,0.114129,0.028392,0.017539,0.025428,0.035469,0.026897,0.031493,0.022914,0.219037,0.358703,0.801028,0.388553,0.120915,0.202878,0.093114,0.096759,0.092094,0.101081,0.143452,0.054749,0.057416,0.003477,0.022458,0.012167,0.053909,0.285714,0.11051,0.270677,0.073152,0.159844,0.195858
0,1,1,0,0,0,0.147486,0.121335,0.21958,0.7129,0.422258,0.39124,0.559071,0.582783,0.47074,0.616079,0.575171,0.415901,0.57019,0.461074,0.379824,0.354128,0.130325,0.308545,0.16065,0.237027,0.322538,0.372312,0.37045,0.328839,0.13264,0.253458,0.308344,0.259529,0.278119,0.240529,0.354217,0.214371,0.028635,0.156009,0.15745,0.05162,0.160662,0.157259,0.193772,0.174179,0.166335,0.120281,0.17181,0.113061,0.164039,0.096009,0.09416,0.111972,0.313674,0.445188,0.847591,0.425668,0.184539,0.20563,0.188226,0.145186,0.123743,0.359609,0.192143,0.143798,0.175058,0.165137,0.072106,0.111993,0.045739,0.015873,0.107545,0.413534,0.121848,0.0019,0.201389
0,0,1,1,1,0,0.117941,0.014353,0.063935,0.367335,0.74217,0.787146,0.487278,0.605435,0.486061,0.465351,0.499416,0.477125,0.444001,0.413391,0.352232,0.552892,0.045882,0.022031,0.05688,0.117395,0.159174,0.219238,0.263024,0.20056,0.236713,0.250415,0.479664,0.207193,0.391049,0.238589,0.187373,0.20098,0.070857,0.098154,0.147763,0.354794,0.271941,0.493759,0.509701,0.648191,0.376804,0.228784,0.267384,0.290425,0.282519,0.164713,0.268933,0.202918,0.381998,0.28297,0.923992,0.578435,0.465288,0.405732,0.808066,0.4794,0.482423,0.485614,0.619755,0.341411,0.370894,0.24618,0.112217,0.174956,0.054413,0.079365,0,0.503759,0.183141,0.032262,0.105944
0,1,1,0,0,0,0.193174,0.375234,0.200343,0.604994,0.400787,0.646079,0.396886,0.518437,0.292752,0.600803,0.534642,0.401633,0.371837,0.577953,0.252297,0.542436,0.252327,0.614073,0.161707,0.374244,0.291705,0.511382,0.621352,0.530875,0.41383,0.699741,0.403596,0.367068,0.338037,0.316364,0.525653,0.241101,0.082395,0.795485,0.259598,0.158377,0.246044,0.223215,0.237011,0.598568,0.267354,0.227476,0.178673,0.110877,0.123913,0.231531,0.257622,0.120365,0.473568,0.633771,0.869457,0.489111,0.260027,0.393622,0.530007,0.420334,0.506269,0.42475,0.270633,0.361531,0.209265,0.187304,0.294255,0.125073,0.042765,0.253968,0.115079,0.75188,0.118891,0.115283,0.262654
0,0,1,0,1,0,0.101619,0.780315,0.265792,0.557254,0.39141,0.569983,0.541564,0.544119,0.419447,0.478161,0.55941,0.445068,0.41555,0.474506,0.312646,0.425577,0.195874,0.928557,0.245728,0.411033,0.232221,0.496535,0.391525,0.361343,0.400833,0.841186,0.594158,0.302828,0.542291,0.433672,0.437044,0.345314,0.127247,0.566047,0.171657,0.276138,0.142891,0.287673,0.264066,0.246549,0.188799,0.326002,0.150724,0.086318,0.195444,0.127696,0.156537,0.118262,0.434403,0.102202,0.832346,0.324756,0.184461,0.376053,0.233008,0.193537,0.261293,0.879331,0.367932,0.215504,0.3309,0.26598,0.194919,0.14347,0.15985,0.31746,0.101419,0.300752,0.238275,0.091672,0.274721
0,0,0,0,0,1,0.256437,0.324236,0.215909,0.719694,0.265803,0.411198,0.418562,0.497219,0.448591,0.601074,0.526382,0.392724,0.800774,0.440283,0.524656,0.585035,0.287303,0.611225,0.159253,0.304604,0.236915,0.361043,0.346586,0.451002,0.335906,0.555907,0.508887,0.316347,0.437421,0.440697,0.394527,0.324913,0.118086,0.295852,0.16696,0.172296,0.20085,0.448748,0.433046,0.242874,0.205577,0.18028,0.117872,0.086296,0.141053,0.119086,0.131079,0.082965,0.289418,0.440231,0.865232,0.343088,0.157065,0.289117,0.291157,0.407636,0.376412,0.461832,0.359307,0.178978,0.226349,0.233719,0.060781,0.158225,0.066479,0.174603,0.023741,0.639098,0.16019,0,0.126293
0,0,1,1,0,0,0.288341,0.108492,0.116957,0.146274,0.624752,0.367397,0.573438,0.34808,0.695917,0.593521,0.272697,0.349568,0.060788,0.446393,0.270855,0.290212,0.095788,0.103121,0.044657,0.094039,0.098399,0.210814,0.33757,0.394461,0.413852,0.521261,0.608467,0.477697,0.635416,0.602052,0.669887,0.453926,0.073505,0.117055,0.178819,0.429206,0.381598,0.411214,0.507556,0.972275,0.519655,0.501785,0.481048,0.321784,0.589792,0.594626,0.515305,0.417453,0.33613,0.276746,0.919723,0.650615,0.37369,0.366413,0.513234,0.483394,0.495612,0.645621,0.721998,0.394354,0.612072,0.55355,0.318481,0.416762,0.026162,0.761905,0.011013,0.721805,0.133304,0.178383,0.178719
0,0,1,0,0,0,0.153738,0.059205,0.105447,0.544262,0.483538,0.602109,0.461999,0.548696,0.439071,0.502013,0.603348,0.35512,0.39225,0.336947,0.287653,0.237788,0.108719,0.151749,0.10223,0.200406,0.233092,0.190414,0.166084,0.21083,0.152274,0.305261,0.281089,0.20765,0.329628,0.238194,0.27516,0.314238,0.042016,0.162077,0.19056,0.249203,0.206458,0.363932,0.469586,0.286372,0.263743,0.189818,0.181574,0.117875,0.208386,0.153498,0.217561,0.131829,0.348304,0.393891,0.907309,0.522457,0.328872,0.253789,0.208888,0.340878,0.307003,0.583974,0.526891,0.357519,0.479926,0.340888,0.189245,0.603678,0.00985,0.507937,0.036489,0.481203,0.106725,0.02741,0.150848
